Id;Label
0;Технологии оциф(PK-11,PK-5)
1;Всемирное культ(PK-1,PK-2,UK-10,UK-5)
2;Основы научно-и(PK-1,PK-2,UK-1)
3;Специальные ист(PK-2,UK-5)
4;История исскуст(PK-2,UK-5)
5;Создание и обра(PK-11,PK-9)
6;Графический диз(PK-11,PK-5,PK-8)
7;3D-моделировани(PK-11,PK-5)
8;Маркетинг в соц(PK-10,PK-6,PK-9)
9;Режиссура интер(PK-10,PK-3,PK-4)
10;Моушн-дизайн(PK-11,PK-9)
11;Основы цифровог(PK-2,UK-4)
12;Методы анализа (PK-2,UK-4)
13;Технологии допо(PK-5,PK-9)
14;3D-скульптинг/P(PK-11,PK-5)
15;Веб-аналитика/Я(PK-10,PK-4,PK-6,PK-9)
16;UI/UX дизайн(PK-8)
17;Полиграфический(PK-11,PK-5,PK-8)
18;Информационная (PK-4,UK-2)
19;Компьютерный ан(PK-4,UK-1)
20;Разработка комп(PK-3,PK-7)
21;Конфликты и пер(PK-2,UK-10,UK-3)
22;Управление прое(PK-3,PK-8)
23;Медиапланирован(PK-10,PK-4,PK-5)
24;Разработка моби(PK-3,PK-7)
25;Философия(UK-1,UK-5,UK-6)
26;История России(UK-5)
27;Всеобщая истори(UK-5)
28;Ин Яз(UK-4)
29;БЖД(UK-8)
30;Выч сети сист и телекомун(OPK-2,OPK-5)
31;Системный анали(OPK-6,UK-1)
32;Программировани(OPK-5,OPK-7)
33;Проф деят(OPK-3,OPK-4)
34;Информационные (OPK-2)
35;Высшая математи(OPK-1)
36;Дискретная мате(OPK-1)
37;Теория вероятно(OPK-1)
38;Эффективная ком(UK-3,UK-4)
39;ИБЗИ(OPK-3)
40;Право(UK-2)
41;Проектирование (OPK-4,OPK-8,OPK-9)
42;Операционные си(OPK-2,OPK-5)
43;Физ культ(UK-7)
44;Прикладная физи(UK-7)
45;Основы проектно(OPK-9,UK-2,UK-3)
46;БД(OPK-2)
47;Макроэкономика(OPK-6,UK-9)
48;Эконометрика(OPK-1,UK-9)
49;Ознакомительная(OPK-4,OPK-5)
50;Психология визу(OPK-8,PK-11,PK-4,UK-5)
51;Природа, культу(PK-1,PK-2,UK-1,UK-5)
52;Иностранный язы(UK-3,UK-4)
