Id;Label
0;Технологии оциф_2(PK-11,PK-5)
1;Всемирное культ_2(PK-1,PK-2,UK-10,UK-5)
2;Основы научно-и_3(PK-1,PK-2,UK-1)
3;Специальные ист_2(PK-2,UK-5)
4;История исскуст_2(PK-2,UK-5)
5;Создание и обра_2(PK-11,PK-9)
6;Графический диз_2(PK-11,PK-5,PK-8)
7;3D-моделировани_2(PK-11,PK-5)
8;Маркетинг в соц_2(PK-10,PK-6,PK-9)
9;Режиссура интер_2(PK-10,PK-3,PK-4)
10;Моушн-дизайн_2(PK-11,PK-9)
11;Основы цифровог_3(PK-2,UK-4)
12;Методы анализа _3(PK-2,UK-4)
13;Технологии допо_3(PK-5,PK-9)
14;3D-скульптинг/P_3(PK-11,PK-5)
15;Веб-аналитика/Я_3(PK-10,PK-4,PK-6,PK-9)
16;UI/UX дизайн_3(PK-8)
17;Полиграфический_3(PK-11,PK-5,PK-8)
18;Информационная _3(PK-4,UK-2)
19;Компьютерный ан_2(PK-4,UK-1)
20;Разработка комп_3(PK-3,PK-7)
21;Конфликты и пер_3(PK-2,UK-10,UK-3)
22;Управление прое_3(PK-3,PK-8)
23;Медиапланирован_3(PK-10,PK-4,PK-5)
24;Разработка моби_3(PK-3,PK-7)
25;Философия_1(UK-1,UK-5,UK-6)
26;История России_0(UK-5)
27;Всеобщая истори_0(UK-5)
28;Ин Яз_0(UK-4)
29;Ин Яз_1(UK-4)
30;БЖД_1(UK-8)
31;Выч сети сист и телекомун_1(OPK-2,OPK-5)
32;Системный анали_0(OPK-6,UK-1)
33;Программировани_0(OPK-5,OPK-7)
34;Программировани_1(OPK-5,OPK-7)
35;Проф деят_0(OPK-3,OPK-4)
36;Информационные _0(OPK-2)
37;Высшая математи_0(OPK-1)
38;Дискретная мате_0(OPK-1)
39;Теория вероятно_1(OPK-1)
40;Эффективная ком_0(UK-3,UK-4)
41;ИБЗИ_1(OPK-3)
42;Право_1(UK-2)
43;Проектирование _1(OPK-4,OPK-8,OPK-9)
44;Операционные си_1(OPK-2,OPK-5)
45;Физ культ_0(UK-7)
46;Физ культ_2(UK-7)
47;Основы проектно_1(OPK-9,UK-2,UK-3)
48;БД_1(OPK-2)
49;Макроэкономика_0(OPK-6,UK-9)
50;Эконометрика_1(OPK-1,UK-9)
51;Ознакомительная_0(OPK-4,OPK-5)
52;Психология визу_2(OPK-8,PK-11,PK-4,UK-5)
53;Природа, культу_2(PK-1,PK-2,UK-1,UK-5)
54;Иностранный язы_2(UK-3,UK-4)
55;Иностранный язы_3(UK-3,UK-4)
