Id;Label
0;Информационная _2(PK-3,UK-1)
1;Социально-инфор_2(PK-2,PK-3)
2;Интернет-технол_2(PK-2,PK-4)
3;Мировые информа_2(PK-2,UK-1)
4;Компьютерный ди_3(PK-1,PK-3)
5;Мультимедиа-тех_3(PK-1,PK-4)
6;Разработка инте_2(PK-1,PK-4)
7;Разработка поль_2(PK-1,PK-3)
8;Разработка и ст_3(PK-1,PK-4)
9;Компьютерная пс_2(PK-1,UK-1)
10;Инженерная псих_3(PK-8,UK-6)
11;Конфликтология_2(PK-6,UK-3)
12;Теория коммуник_3(PK-5,UK-4)
13;Основы межлично_3(PK-5,PK-6,UK-5)
14;Социально-инфор_3(PK-7,PK-8)
15;Организационное_3(PK-7,PK-8)
16;Логика_2(PK-5,UK-6)
17;Психология упра_3(PK-6,PK-8,UK-2)
18;Практическая пс_2(PK-7,UK-3)
19;Социальная псих_2(PK-7,UK-3)
20;Философия_1(UK-1,UK-5,UK-6)
21;История России_0(UK-5)
22;Всеобщая истори_0(UK-5)
23;Ин Яз_0(UK-4)
24;Ин Яз_1(UK-4)
25;БЖД_1(UK-8)
26;Выч сети сист и телекомун_1(OPK-2,OPK-5)
27;Системный анали_0(OPK-6,UK-1)
28;Программировани_0(OPK-5,OPK-7)
29;Программировани_1(OPK-5,OPK-7)
30;Проф деят_0(OPK-3,OPK-4)
31;Информационные _0(OPK-2)
32;Высшая математи_0(OPK-1)
33;Дискретная мате_0(OPK-1)
34;Теория вероятно_1(OPK-1)
35;Эффективная ком_0(UK-3,UK-4)
36;ИБЗИ_1(OPK-3)
37;Право_1(UK-10,UK-2)
38;Проектирование _1(OPK-4,OPK-8,OPK-9)
39;Операционные си_1(OPK-2,OPK-5)
40;Физ культ_0(UK-7)
41;Физ культ_2(UK-7)
42;Основы проектно_1(OPK-9,UK-2,UK-3)
43;БД_1(OPK-2)
44;Макроэкономика_0(OPK-6)
45;Эконометрика_1(OPK-1,UK-9)
46;Ознакомительная_0(OPK-4,OPK-5)
47;Подготовка к сд_3(OPK-1,OPK-2,OPK-3,OPK-4,OPK-5,OPK-6,OPK-7,OPK-8,OPK-9,PK-1,UK-1,UK-4)
48;Тайм-менеджмент_2(UK-6)
49;Деловая коммуни_2(UK-4)
