Id;Label
0;Системы хранени_0(PK-2,PK-3,UK-2)
1;Базовые модели _0(PK-4,UK-1,UK-2)
2;Продвинутые мет_0(PK-4,UK-1,UK-2)
3;Прикладные зада_1(PK-1,PK-3,PK-4,UK-1,UK-2,UK-3)
4;Анализ больших _1(PK-2,PK-3,PK-4,UK-3)
5;Алгоритмы биоин_0(PK-3,PK-4)
6;Алгоритмы биоин_1(PK-3,PK-4,UK-1)
7;Математическое _0(OPK-1,OPK-2,OPK-3,UK-1)
8;Численная линей_0(OPK-1)
9;Иностранный язы_0(UK-4,UK-5)
10;Имитационное мо_0(OPK-1,OPK-2,OPK-3,UK-1)
11;Численный анали_0(OPK-1,OPK-2,OPK-3)
12;Иностранный язы_0(UK-4,UK-5)
13;Мультиагентные _1(OPK-1,OPK-2,OPK-3,OPK-4,UK-1)
14;Статистическое _1(OPK-1,OPK-2,OPK-3,UK-1)
15;Научно-исследов_1(PK-2,PK-3,PK-4,UK-1,UK-2,UK-6)
16;Педагогическая _1(PK-1,UK-1,UK-2,UK-5,UK-6)
17;Технологическая_0(UK-1,UK-2,UK-6)
18;Научно-исследов_0(OPK-2,UK-1,UK-2,UK-6)
19;Технологическая_0(OPK-3,OPK-4,UK-1,UK-2,UK-3,UK-4,UK-6)
20;Технологическая_1(OPK-3,OPK-4,UK-1,UK-2,UK-3,UK-4,UK-6)
21;Язык программир_0(OPK-2)
22;Язык программир_0(OPK-2)
