Id;Label
0;Системы хранени(PK-2,PK-3,UK-2)
1;Базовые модели (PK-4,UK-1,UK-2)
2;Продвинутые мет(PK-4,UK-1,UK-2)
3;Прикладные зада(PK-1,PK-3,PK-4,UK-1,UK-2,UK-3)
4;Анализ больших (PK-2,PK-3,PK-4,UK-3)
5;Алгоритмы биоин(PK-3,PK-4)
6;Алгоритмы биоин(PK-3,PK-4,UK-1)
7;Математическое (OPK-1,OPK-2,OPK-3,UK-1)
8;Численная линей(OPK-1)
9;Иностранный язы(UK-4,UK-5)
10;Имитационное мо(OPK-1,OPK-2,OPK-3,UK-1)
11;Численный анали(OPK-1,OPK-2,OPK-3)
12;Иностранный язы(UK-4,UK-5)
13;Мультиагентные (OPK-1,OPK-2,OPK-3,OPK-4,UK-1)
14;Статистическое (OPK-1,OPK-2,OPK-3,UK-1)
15;Научно-исследов(PK-2,PK-3,PK-4,UK-1,UK-2,UK-6)
16;Педагогическая (PK-1,UK-1,UK-2,UK-5,UK-6)
17;Технологическая(UK-1,UK-2,UK-6)
18;Научно-исследов(OPK-2,UK-1,UK-2,UK-6)
19;Технологическая(OPK-3,OPK-4,UK-1,UK-2,UK-3,UK-4,UK-6)
20;Язык программир(OPK-2)
21;Язык программир(OPK-2)
