Id;Label
0;Технологии пром_1(PK-2,PK-4)
1;Управление прое_0(PK-3,UK-2,UK-3,UK-5,UK-6)
2;Научно-исследов_0(PK-5,UK-1,UK-4)
3;Научно-исследов_1(PK-5,UK-1,UK-4)
4;Цифровизация пр_0(PK-6,UK-1)
5;Цифровизация пр_1(PK-6,UK-1)
6;Управление адап_1(PK-1,PK-4,PK-6)
7;Функциональный _0(PK-2,PK-5)
8;Технология прои_0(PK-3,PK-4)
9;Методы проектир_0(PK-2)
10;Оценка качества_1(PK-3,PK-5)
11;Производственна_1(PK-1,PK-3,PK-5)
12;Разработка корп_0(PK-2,PK-6)
13;Беспроводные те_1(PK-2,PK-4)
14;Математические _0(OPK-1,OPK-2,OPK-3,OPK-4)
15;Методы расчета _0(OPK-1,OPK-10,OPK-2,OPK-7,OPK-8)
16;Имитационное мо_0(OPK-4,OPK-9)
17;Программно-аппа_0(OPK-10,OPK-3,OPK-7,OPK-8)
18;Современные про_0(OPK-10,OPK-5,OPK-6,UK-3,UK-4,UK-5)
19;Информационная _0(OPK-10,OPK-3)
20;Ознакомительная_0(OPK-5,OPK-6)
21;Научно исследов_0(OPK-6,UK-1,UK-2,UK-4)
22;Научно исследов_1(OPK-6,UK-1,UK-2,UK-4)
23;Научно-исследов_1(OPK-6,OPK-8,OPK-9,UK-1,UK-2,UK-4,UK-6)
24;Выполнение, под_1(OPK-1,OPK-10,OPK-2,OPK-3,OPK-4,OPK-5,OPK-6,OPK-7,OPK-8,OPK-9,PK-1,PK-2,PK-3,PK-4,PK-5,PK-6,UK-1,UK-2,UK-3,UK-4,UK-5,UK-6)
25;Аддитивные техн_0(PK-4)
26;Применение техн_0(PK-4)
