Id;Label
0;Технологии пром(PK-2,PK-4)
1;Управление прое(PK-3,UK-2,UK-3,UK-5,UK-6)
2;Научно-исследов(PK-5,UK-1,UK-4)
3;Цифровизация пр(PK-6,UK-1)
4;Управление адап(PK-1,PK-4,PK-6)
5;Функциональный (PK-2,PK-5)
6;Технология прои(PK-3,PK-4)
7;Методы проектир(PK-2)
8;Оценка качества(PK-3,PK-5)
9;Производственна(PK-1,PK-3,PK-5)
10;Разработка корп(PK-2,PK-6)
11;Беспроводные те(PK-2,PK-4)
12;Математические (OPK-1,OPK-2,OPK-3,OPK-4)
13;Методы расчета (OPK-1,OPK-10,OPK-2,OPK-7,OPK-8)
14;Имитационное мо(OPK-4,OPK-9)
15;Программно-аппа(OPK-10,OPK-3,OPK-7,OPK-8)
16;Современные про(OPK-10,OPK-5,OPK-6,UK-3,UK-4,UK-5)
17;Информационная (OPK-10,OPK-3)
18;Ознакомительная(OPK-5,OPK-6)
19;Научно исследов(OPK-6,UK-1,UK-2,UK-4)
20;Научно-исследов(OPK-6,OPK-8,OPK-9,UK-1,UK-2,UK-4,UK-6)
21;Выполнение, под(OPK-1,OPK-10,OPK-2,OPK-3,OPK-4,OPK-5,OPK-6,OPK-7,OPK-8,OPK-9,PK-1,PK-2,PK-3,PK-4,PK-5,PK-6,UK-1,UK-2,UK-3,UK-4,UK-5,UK-6)
22;Аддитивные техн(PK-4)
23;Применение техн(PK-4)
