Source;Target;Type;Weight
8;18;Undirected;0.0203252
8;19;Undirected;0.0203252
8;20;Undirected;0.0223577
8;23;Undirected;0.0182927
8;24;Undirected;0.0264228
8;25;Undirected;0.0182927
8;26;Undirected;0.0182927
8;27;Undirected;0.0182927
8;28;Undirected;0.0223577
8;30;Undirected;0.0182927
8;54;Undirected;0.0162602
9;10;Undirected;0.0162602
9;18;Undirected;0.0182927
9;19;Undirected;0.0182927
9;20;Undirected;0.0203252
9;23;Undirected;0.0162602
9;24;Undirected;0.0243902
9;25;Undirected;0.0162602
9;26;Undirected;0.0162602
9;27;Undirected;0.0162602
9;28;Undirected;0.0203252
9;30;Undirected;0.0162602
9;54;Undirected;0.0142276
10;18;Undirected;0.0142276
10;19;Undirected;0.0142276
10;20;Undirected;0.0162602
10;23;Undirected;0.0121951
10;24;Undirected;0.0203252
10;25;Undirected;0.0121951
10;26;Undirected;0.0121951
10;27;Undirected;0.0121951
10;28;Undirected;0.0162602
10;30;Undirected;0.0121951
10;54;Undirected;0.0101626
11;13;Undirected;0.0121951
11;15;Undirected;0.0142276
12;16;Undirected;0.0121951
12;29;Undirected;0.0142276
13;15;Undirected;0.0142276
13;53;Undirected;0.0101626
14;39;Undirected;0.0243902
16;17;Undirected;0.0121951
16;29;Undirected;0.0142276
16;30;Undirected;0.0121951
17;23;Undirected;0.0121951
17;25;Undirected;0.0121951
17;26;Undirected;0.0121951
17;27;Undirected;0.0121951
17;28;Undirected;0.0162602
17;30;Undirected;0.0243902
18;19;Undirected;0.0162602
18;20;Undirected;0.0182927
18;23;Undirected;0.0142276
18;24;Undirected;0.0223577
18;25;Undirected;0.0142276
18;26;Undirected;0.0142276
18;27;Undirected;0.0142276
18;28;Undirected;0.0182927
18;30;Undirected;0.0142276
18;54;Undirected;0.0121951
19;20;Undirected;0.0182927
19;23;Undirected;0.0142276
19;24;Undirected;0.0223577
19;25;Undirected;0.0142276
19;26;Undirected;0.0142276
19;27;Undirected;0.0142276
19;28;Undirected;0.0182927
19;30;Undirected;0.0142276
19;54;Undirected;0.0121951
20;23;Undirected;0.0162602
20;24;Undirected;0.0243902
20;25;Undirected;0.0162602
20;26;Undirected;0.0162602
20;27;Undirected;0.0162602
20;28;Undirected;0.0203252
20;30;Undirected;0.0162602
20;54;Undirected;0.0142276
23;24;Undirected;0.0203252
23;25;Undirected;0.0243902
23;26;Undirected;0.0243902
23;27;Undirected;0.0243902
23;28;Undirected;0.0325203
23;30;Undirected;0.0121951
23;54;Undirected;0.0101626
24;25;Undirected;0.0203252
24;26;Undirected;0.0203252
24;27;Undirected;0.0203252
24;28;Undirected;0.0243902
24;30;Undirected;0.0203252
24;54;Undirected;0.0182927
25;26;Undirected;0.0243902
25;27;Undirected;0.0243902
25;28;Undirected;0.0325203
25;30;Undirected;0.0121951
25;54;Undirected;0.0101626
26;27;Undirected;0.0243902
26;28;Undirected;0.0325203
26;30;Undirected;0.0121951
26;54;Undirected;0.0101626
27;28;Undirected;0.0325203
27;30;Undirected;0.0121951
27;54;Undirected;0.0101626
28;30;Undirected;0.0162602
28;54;Undirected;0.0142276
30;54;Undirected;0.0101626
31;32;Undirected;0.0121951
31;33;Undirected;0.0121951
31;37;Undirected;0.0162602
31;52;Undirected;0.0142276
31;55;Undirected;0.0121951
34;44;Undirected;0.0243902
36;40;Undirected;0.0162602
36;41;Undirected;0.0264228
36;42;Undirected;0.0162602
36;43;Undirected;0.0162602
36;52;Undirected;0.0121951
37;52;Undirected;0.0142276
37;55;Undirected;0.0121951
38;46;Undirected;0.0243902
39;48;Undirected;0.0284553
40;41;Undirected;0.0304878
40;42;Undirected;0.0203252
40;43;Undirected;0.0203252
40;52;Undirected;0.0162602
41;42;Undirected;0.0304878
41;43;Undirected;0.0304878
41;52;Undirected;0.0264228
42;43;Undirected;0.0203252
42;52;Undirected;0.0162602
43;52;Undirected;0.0162602
47;51;Undirected;0.0223577
48;51;Undirected;0.0162602
52;55;Undirected;0.0101626
