Id;Label
0;Информационные (PK-3,PK-4)
1;Безлюдные техно(PK-3,PK-5)
2;Методы оптимиза(PK-2)
3;Модели и методы(PK-1)
4;Инфокоммуникаци(PK-5)
5;Информационно-у(PK-2,PK-5)
6;Информационное (PK-1,PK-5)
7;Технология разр(OPK-8,UK-2)
8;Системы поддерж(OPK-7,UK-1)
9;Распределенная (OPK-6)
10;Базы пространст(OPK-2,OPK-4)
11;Программное обе(OPK-1)
12;Анализ требован(OPK-3,UK-1)
13;Интеллектуальны(OPK-2)
14;Информационные (OPK-1,OPK-5)
15;Акмеологическое(UK-3,UK-6)
16;Английский язык(UK-4,UK-5)
17;Английский язык(UK-4,UK-5)
18;Искусственный и(OPK-2,OPK-7,UK-1)
19;Научно-исследов(OPK-3,UK-2,UK-6)
20;Научно-исследов(OPK-4,UK-2)
21;Современные инф(PK-1)
22;Информационные (PK-5)
