Source;Target;Type;Weight
0;1;Undirected;0.0194611
0;2;Undirected;0.0224551
0;3;Undirected;0.0673653
0;4;Undirected;0.0239521
0;62;Undirected;0.0194611
0;66;Undirected;0.0718563
0;67;Undirected;0.0389222
1;2;Undirected;0.011976
1;3;Undirected;0.0239521
1;66;Undirected;0.0404192
1;67;Undirected;0.0269461
2;3;Undirected;0.0299401
2;4;Undirected;0.0164671
2;61;Undirected;0.011976
2;62;Undirected;0.011976
2;66;Undirected;0.0329341
2;67;Undirected;0.011976
3;4;Undirected;0.0164671
3;61;Undirected;0.011976
3;62;Undirected;0.011976
3;66;Undirected;0.0658683
3;67;Undirected;0.0359281
4;62;Undirected;0.0134731
4;66;Undirected;0.0179641
5;66;Undirected;0.0134731
6;66;Undirected;0.0134731
7;66;Undirected;0.0134731
8;66;Undirected;0.0269461
9;25;Undirected;0.0179641
9;59;Undirected;0.0194611
9;66;Undirected;0.0224551
10;66;Undirected;0.0134731
11;16;Undirected;0.0134731
11;17;Undirected;0.011976
11;27;Undirected;0.010479
11;28;Undirected;0.010479
11;41;Undirected;0.0179641
11;42;Undirected;0.0134731
11;43;Undirected;0.0209581
11;44;Undirected;0.011976
11;45;Undirected;0.010479
11;51;Undirected;0.010479
11;58;Undirected;0.010479
11;63;Undirected;0.010479
11;66;Undirected;0.0449102
12;13;Undirected;0.0149701
12;14;Undirected;0.011976
12;15;Undirected;0.0149701
12;16;Undirected;0.0149701
12;66;Undirected;0.0329341
13;14;Undirected;0.011976
13;15;Undirected;0.0149701
13;16;Undirected;0.0149701
13;66;Undirected;0.0164671
14;15;Undirected;0.011976
14;16;Undirected;0.011976
14;18;Undirected;0.011976
14;66;Undirected;0.0269461
15;16;Undirected;0.0149701
15;66;Undirected;0.0164671
16;17;Undirected;0.0134731
16;28;Undirected;0.011976
16;41;Undirected;0.0194611
16;42;Undirected;0.0149701
16;43;Undirected;0.0224551
16;66;Undirected;0.0329341
17;28;Undirected;0.010479
17;41;Undirected;0.0179641
17;42;Undirected;0.0134731
17;43;Undirected;0.0209581
17;66;Undirected;0.0299401
18;66;Undirected;0.0164671
19;20;Undirected;0.0239521
19;66;Undirected;0.0254491
20;66;Undirected;0.0164671
21;66;Undirected;0.011976
23;66;Undirected;0.0269461
24;56;Undirected;0.010479
24;60;Undirected;0.010479
24;66;Undirected;0.0299401
25;59;Undirected;0.010479
25;66;Undirected;0.0134731
26;66;Undirected;0.0134731
27;44;Undirected;0.010479
27;66;Undirected;0.0134731
28;41;Undirected;0.0164671
28;42;Undirected;0.011976
28;43;Undirected;0.0194611
28;54;Undirected;0.010479
28;66;Undirected;0.0404192
29;30;Undirected;0.0179641
29;31;Undirected;0.0179641
29;32;Undirected;0.0254491
29;33;Undirected;0.0239521
29;34;Undirected;0.0179641
29;35;Undirected;0.0164671
29;36;Undirected;0.0254491
29;37;Undirected;0.0149701
29;38;Undirected;0.0149701
29;39;Undirected;0.0134731
29;40;Undirected;0.0179641
29;52;Undirected;0.0179641
29;57;Undirected;0.0149701
29;66;Undirected;0.0194611
30;31;Undirected;0.0149701
30;32;Undirected;0.0224551
30;33;Undirected;0.0209581
30;34;Undirected;0.0149701
30;35;Undirected;0.0134731
30;36;Undirected;0.0224551
30;37;Undirected;0.011976
30;38;Undirected;0.011976
30;39;Undirected;0.010479
30;40;Undirected;0.0149701
30;52;Undirected;0.0149701
30;57;Undirected;0.011976
30;66;Undirected;0.0164671
31;32;Undirected;0.0224551
31;33;Undirected;0.0209581
31;34;Undirected;0.0149701
31;35;Undirected;0.0134731
31;36;Undirected;0.0224551
31;37;Undirected;0.011976
31;38;Undirected;0.011976
31;39;Undirected;0.010479
31;40;Undirected;0.0149701
31;52;Undirected;0.0149701
31;57;Undirected;0.011976
31;66;Undirected;0.0164671
32;33;Undirected;0.0284431
32;34;Undirected;0.0224551
32;35;Undirected;0.0209581
32;36;Undirected;0.0299401
32;37;Undirected;0.0194611
32;38;Undirected;0.0194611
32;39;Undirected;0.0179641
32;40;Undirected;0.0224551
32;52;Undirected;0.0224551
32;57;Undirected;0.0194611
32;66;Undirected;0.0239521
33;34;Undirected;0.0209581
33;35;Undirected;0.0194611
33;36;Undirected;0.0284431
33;37;Undirected;0.0179641
33;38;Undirected;0.0179641
33;39;Undirected;0.0164671
33;40;Undirected;0.0209581
33;52;Undirected;0.0209581
33;57;Undirected;0.0179641
33;66;Undirected;0.0224551
34;35;Undirected;0.0134731
34;36;Undirected;0.0224551
34;37;Undirected;0.011976
34;38;Undirected;0.011976
34;39;Undirected;0.010479
34;40;Undirected;0.0149701
34;52;Undirected;0.0149701
34;57;Undirected;0.011976
34;66;Undirected;0.0164671
35;36;Undirected;0.0209581
35;37;Undirected;0.010479
35;38;Undirected;0.010479
35;40;Undirected;0.0134731
35;52;Undirected;0.0134731
35;57;Undirected;0.010479
35;66;Undirected;0.0149701
36;37;Undirected;0.0194611
36;38;Undirected;0.0194611
36;39;Undirected;0.0179641
36;40;Undirected;0.0224551
36;52;Undirected;0.0224551
36;57;Undirected;0.0194611
36;66;Undirected;0.0239521
37;40;Undirected;0.011976
37;52;Undirected;0.011976
37;66;Undirected;0.0134731
38;40;Undirected;0.011976
38;52;Undirected;0.011976
38;66;Undirected;0.0134731
39;40;Undirected;0.010479
39;52;Undirected;0.010479
39;66;Undirected;0.0239521
40;52;Undirected;0.0149701
40;57;Undirected;0.011976
40;66;Undirected;0.0164671
41;42;Undirected;0.0194611
41;43;Undirected;0.0269461
41;66;Undirected;0.0209581
42;43;Undirected;0.0224551
42;66;Undirected;0.0164671
43;66;Undirected;0.0239521
44;45;Undirected;0.010479
44;51;Undirected;0.010479
44;58;Undirected;0.010479
44;63;Undirected;0.010479
44;66;Undirected;0.0149701
45;66;Undirected;0.0134731
46;66;Undirected;0.0134731
47;48;Undirected;0.0254491
47;49;Undirected;0.0164671
47;50;Undirected;0.0164671
47;66;Undirected;0.0209581
48;49;Undirected;0.0179641
48;50;Undirected;0.0179641
48;66;Undirected;0.0224551
49;66;Undirected;0.0134731
50;66;Undirected;0.0134731
51;66;Undirected;0.0134731
52;57;Undirected;0.011976
52;66;Undirected;0.0164671
53;66;Undirected;0.0329341
53;68;Undirected;0.010479
54;66;Undirected;0.0149701
55;64;Undirected;0.011976
55;66;Undirected;0.011976
56;66;Undirected;0.0404192
57;66;Undirected;0.0134731
58;66;Undirected;0.0134731
59;66;Undirected;0.0149701
60;66;Undirected;0.0134731
61;66;Undirected;0.0134731
62;66;Undirected;0.0134731
63;66;Undirected;0.0134731
64;65;Undirected;0.0134731
64;66;Undirected;0.0179641
65;66;Undirected;0.0134731
66;67;Undirected;0.0538922
66;68;Undirected;0.011976
66;69;Undirected;0.011976
