Id;Label
0;Объектно-ориент(PK-2)
1;Программная реа(PK-2)
2;Технология разр(PK-1,PK-2,PK-3)
3;Вычислительные (PK-1,UK-2)
4;Основы устройст(PK-4)
5;Проектирование (PK-1,PK-3,UK-2)
6;Основы системно(PK-1,UK-1,UK-2)
7;Орг. науч-иссл. и проект. деят.(OPK-3,OPK-4)
8;Английский язык(UK-4,UK-5)
9;Английский язык(UK-4,UK-5,UK-6)
10;Научно-исследов(OPK-3,OPK-4)
11;Интернет вещей(OPK-5,OPK-6)
12;Системы искусст(OPK-7)
13;Контрольно-изме(OPK-5,OPK-6)
14;Теория систем и(OPK-5,OPK-6,UK-1)
15;Методы оптимиза(OPK-2,OPK-8)
16;Интеллектуальны(OPK-2)
17;Моделирование с(OPK-1,OPK-2)
18;Управление прое(OPK-8,UK-2,UK-3)
19;Ознакомительная(OPK-3,UK-6)
20;Научно-исследов(OPK-1,OPK-4)
21;Анализ данных и(PK-1,UK-1)
22;Современные про(UK-1)
