Id;Label
0;Анализ, синтез (PK-1)
1;Имитационное мо(PK-4)
2;Проектирование (PK-3,UK-2)
3;Когнитивный ана(PK-1)
4;Моделирование и(PK-1)
5;Системы управле(PK-2)
6;Адаптивные моде(PK-1,UK-1)
7;Технология разр(OPK-8,UK-2)
8;Системы поддерж(OPK-7,UK-1)
9;Распределенная (OPK-6)
10;Базы пространст(OPK-2,OPK-4)
11;Программное обе(OPK-1)
12;Анализ требован(OPK-3,UK-1)
13;Интеллектуальны(OPK-2)
14;Информационные (OPK-1,OPK-5)
15;Акмеологическое(UK-3,UK-6)
16;Английский язык(UK-4,UK-5)
17;Английский язык(UK-4,UK-5)
18;Теория активных(OPK-7)
19;Научно-исследов(OPK-3)
20;Ознакомительная(OPK-1)
21;Научно-исследов(OPK-4)
22;Современные тен(PK-2)
23;Современные инф(PK-1)
