Id;Label
0;Теория алгоритм_2(PK-2)
1;Методы оптимиза_2(PK-3)
2;Фронтэнд разраб_2(PK-2,PK-8,PK-9)
3;Мобильные прило_2(PK-2,PK-7)
4;Инструментальны_2(PK-8)
5;Управление IT п_2(PK-1,PK-8)
6;Язык Python для_2(PK-2)
7;Разработка инте_2(PK-2,PK-7)
8;Бекэнд разработ_2(PK-2,PK-8,PK-9)
9;Английский язык_2(UK-4)
10;Интеллектуальны_2(PK-5)
11;Интеллектуальны_3(PK-5)
12;Машинное обучен_3(PK-3)
13;Тестирование и _3(PK-4,PK-8)
14;Облачные технол_3(PK-1)
15;Web-технологии_3(PK-5,PK-7)
16;Аналитика больш_3(PK-5)
17;Интернет предпр_3(PK-1,PK-9)
18;Методы и технол_3(PK-3,PK-6,PK-9)
19;Технологии вирт_3(PK-2)
20;Технологии визу_3(PK-6,PK-7)
21;Философия_1(UK-1,UK-5,UK-6)
22;История России_0(UK-5)
23;Всеобщая истори_0(UK-5)
24;Ин Яз_0(UK-4)
25;Ин Яз_1(UK-4)
26;БЖД_1(UK-8)
27;Выч сети сист и телекомун_1(OPK-2,OPK-5)
28;Системный анали_0(OPK-6,UK-1)
29;Программировани_0(OPK-5,OPK-7)
30;Программировани_1(OPK-5,OPK-7)
31;Проф деят_0(OPK-3,OPK-4)
32;Информационные _0(OPK-2)
33;Высшая математи_0(OPK-1)
34;Дискретная мате_0(OPK-1)
35;Теория вероятно_1(OPK-1)
36;Эффективная ком_0(UK-3,UK-4)
37;ИБЗИ_1(OPK-3)
38;Право_1(UK-10,UK-2)
39;Проектирование _1(OPK-4,OPK-8,OPK-9)
40;Операционные си_1(OPK-2,OPK-5)
41;Физ культ_0(UK-7)
42;Физ культ_2(UK-7)
43;Основы проектно_1(OPK-9,UK-2,UK-3)
44;БД_1(OPK-2)
45;Макроэкономика_0(OPK-6,UK-9)
46;Эконометрика_1(OPK-1)
47;Ознакомительная_0(OPK-4,OPK-5)
48;Прикладные инфо_2(OPK-8)
49;Информационное _2(UK-1)
