Source;Target;Type;Weight
0;1;Undirected;0.0209581
0;3;Undirected;0.0269461
0;4;Undirected;0.010479
0;5;Undirected;0.010479
0;7;Undirected;0.010479
0;8;Undirected;0.0209581
0;62;Undirected;0.010479
0;63;Undirected;0.0314371
0;67;Undirected;0.0449102
0;68;Undirected;0.0314371
1;3;Undirected;0.0598802
1;6;Undirected;0.0149701
1;63;Undirected;0.0449102
1;67;Undirected;0.0673653
1;68;Undirected;0.0449102
2;11;Undirected;0.0194611
2;27;Undirected;0.010479
2;67;Undirected;0.0149701
3;4;Undirected;0.011976
3;6;Undirected;0.0209581
3;8;Undirected;0.011976
3;62;Undirected;0.011976
3;63;Undirected;0.0598802
3;67;Undirected;0.0823353
3;68;Undirected;0.0598802
4;67;Undirected;0.0134731
5;67;Undirected;0.0134731
6;63;Undirected;0.0149701
6;67;Undirected;0.0239521
6;68;Undirected;0.0149701
7;67;Undirected;0.0134731
8;63;Undirected;0.0179641
8;67;Undirected;0.0269461
8;68;Undirected;0.0179641
9;67;Undirected;0.0134731
10;67;Undirected;0.0269461
11;27;Undirected;0.0179641
11;67;Undirected;0.0224551
12;67;Undirected;0.0134731
13;14;Undirected;0.010479
13;19;Undirected;0.0134731
13;20;Undirected;0.0134731
13;29;Undirected;0.010479
13;46;Undirected;0.011976
13;47;Undirected;0.010479
13;53;Undirected;0.010479
13;56;Undirected;0.011976
13;60;Undirected;0.0134731
13;64;Undirected;0.010479
13;65;Undirected;0.0149701
13;66;Undirected;0.010479
13;67;Undirected;0.0299401
13;68;Undirected;0.0209581
14;19;Undirected;0.011976
14;20;Undirected;0.011976
14;56;Undirected;0.010479
14;60;Undirected;0.011976
14;65;Undirected;0.0134731
14;67;Undirected;0.0134731
15;17;Undirected;0.0149701
15;47;Undirected;0.011976
15;60;Undirected;0.0149701
15;67;Undirected;0.0329341
16;22;Undirected;0.0239521
16;67;Undirected;0.0254491
16;69;Undirected;0.0194611
17;21;Undirected;0.0149701
17;47;Undirected;0.011976
17;59;Undirected;0.0149701
17;64;Undirected;0.011976
17;67;Undirected;0.0329341
17;68;Undirected;0.011976
18;19;Undirected;0.0449102
18;48;Undirected;0.0194611
18;67;Undirected;0.0479042
19;20;Undirected;0.0149701
19;48;Undirected;0.011976
19;56;Undirected;0.0134731
19;60;Undirected;0.0149701
19;65;Undirected;0.0164671
19;66;Undirected;0.011976
19;67;Undirected;0.0494012
19;68;Undirected;0.011976
20;56;Undirected;0.0134731
