Id;Label
0;Разработка унив(PK-3)
1;Стратегическое (PK-5,UK-2)
2;Разработка корп(PK-4)
3;Разработка обла(PK-3)
4;Проектирование (PK-2)
5;Разработка инфо(PK-2,PK-5)
6;Аналитические с(PK-1,PK-2)
7;Технология разр(OPK-8,UK-2)
8;Системы поддерж(OPK-7,UK-1)
9;Распределенная (OPK-6)
10;Базы пространст(OPK-2,OPK-4)
11;Программное обе(OPK-1)
12;Анализ требован(OPK-3,UK-1)
13;Интеллектуальны(OPK-2)
14;Информационные (OPK-1,OPK-5)
15;Акмеологическое(UK-3,UK-6)
16;Английский язык(UK-4,UK-5)
17;Английский язык(UK-4,UK-5)
18;Тестирование и (OPK-1)
19;Научно-исследов(OPK-3)
20;Ознакомительная(OPK-1)
21;Научно-исследов(OPK-4)
22;Современные тен(PK-2)
23;Современные инф(PK-1)
