Id;Label
0;Алгоритмы и стр(PK-1,PK-2)
1;Междисциплин курс проект(PK-1)
2;Основы проект ПО(PK-1,PK-3)
3;Основы констр СВТ(PK-3)
4;Основы сетевых (PK-4)
5;Решение оптимиз(PK-1)
6;Прикладная теор(PK-1,UK-1)
7;Системное ПО(PK-4)
8;Методы и систем(PK-1,UK-1)
9;Параллельные вы(PK-1,PK-2,UK-2)
10;Защита вычислит(PK-4,UK-1)
11;Теория управлен(UK-1)
12;Схемотехника ЭВ(PK-3,UK-2)
13;Основы адаптивн(PK-1,PK-2,UK-2)
14;Методы проектир(PK-3,PK-4)
15;Микропроцессорн(PK-1,UK-1)
16;Программируемые(PK-2,UK-1)
17;Интернет-технол(PK-3)
18;Профессионально(UK-4)
19;Междисциплинарн(PK-2,PK-3,PK-4)
20;Автоматизация п(UK-1)
21;Экономическая к(UK-9)
22;Основы профилак(UK-10)
23;Цифровая обрабо(PK-3)
24;Сетевые ОС и ад(PK-4)
25;Системы автомат(PK-3,UK-1)
26;Беспроводные и (PK-4)
27;Философия(UK-1,UK-5,UK-6)
28;История России(UK-5)
29;Всеобщая истори(UK-5)
30;Ин Яз(UK-4)
31;БЖД(UK-8)
32;Физика(OPK-1)
33;Информатика(OPK-1,OPK-2,OPK-8,OPK-9)
34;Основы программ(OPK-8)
35;Проф деят(OPK-7,UK-2)
36;Алгебра и геоме(OPK-1)
37;Мат Анализ(OPK-1)
38;Теория  и практ(UK-3,UK-4)
39;Дискретная мате(OPK-1)
40;Теория вероятно(OPK-1)
41;Операционные си(OPK-2,OPK-5)
42;Основы цифровой(OPK-1)
43;ЭВМ и периферий(OPK-4,OPK-7)
44;Сети и телекомм(OPK-3,OPK-6,OPK-7)
45;БД(OPK-1,OPK-8,UK-1,UK-2)
46;ИБЗИ(OPK-3)
47;Физ культ(UK-7)
48;Прик Физ культ(UK-7)
49;Ознакомительная(OPK-8)
50;Эксплуатационна(OPK-2,UK-1)
51;Основы академич(UK-4)
52;История вычисли(UK-5)
