Source;Target;Type;Weight
36;40;Undirected;0.0122951
36;42;Undirected;0.0122951
36;43;Undirected;0.0245902
36;44;Undirected;0.0163934
36;45;Undirected;0.0204918
36;46;Undirected;0.0245902
36;47;Undirected;0.0122951
36;53;Undirected;0.0122951
36;54;Undirected;0.0122951
37;40;Undirected;0.0163934
37;42;Undirected;0.0163934
37;43;Undirected;0.0286885
37;44;Undirected;0.0204918
37;45;Undirected;0.0245902
37;46;Undirected;0.0286885
37;47;Undirected;0.0163934
37;53;Undirected;0.0163934
37;54;Undirected;0.0163934
38;39;Undirected;0.0122951
38;48;Undirected;0.0102459
39;48;Undirected;0.0102459
40;42;Undirected;0.0122951
40;43;Undirected;0.0245902
40;44;Undirected;0.0163934
40;45;Undirected;0.0204918
40;46;Undirected;0.0245902
40;47;Undirected;0.0122951
40;53;Undirected;0.0122951
40;54;Undirected;0.0122951
41;42;Undirected;0.0122951
41;51;Undirected;0.0122951
42;43;Undirected;0.0245902
42;44;Undirected;0.0163934
42;45;Undirected;0.0204918
42;46;Undirected;0.0491803
42;47;Undirected;0.0245902
42;51;Undirected;0.0245902
42;53;Undirected;0.0245902
42;54;Undirected;0.0245902
43;44;Undirected;0.0286885
43;45;Undirected;0.0327869
43;46;Undirected;0.0368852
43;47;Undirected;0.0245902
43;53;Undirected;0.0245902
43;54;Undirected;0.0245902
44;45;Undirected;0.0245902
44;46;Undirected;0.0286885
44;47;Undirected;0.0163934
44;53;Undirected;0.0163934
44;54;Undirected;0.0163934
45;46;Undirected;0.0327869
45;47;Undirected;0.0204918
45;53;Undirected;0.0204918
45;54;Undirected;0.0204918
46;47;Undirected;0.0491803
46;51;Undirected;0.0245902
46;53;Undirected;0.0491803
46;54;Undirected;0.0491803
47;51;Undirected;0.0122951
47;53;Undirected;0.0245902
47;54;Undirected;0.0245902
51;53;Undirected;0.0122951
51;54;Undirected;0.0122951
53;54;Undirected;0.0245902
