Id;Label
0;Математическое (OPK-2,OPK-4,PK-2,PK-4)
1;Автоматизирован(OK-2,OPK-1,OPK-3,PK-1,PK-3,PK-5,PK-6,PK-7,PK-9)
2;Информационная (DPK-2,OK-3,PK-10,PK-3)
3;Информационные (DPK-2,OPK-4,OPK-5,PK-10,PK-3,PK-4,PK-6,PK-8,PK-9)
4;Современные про(OK-1,OK-4,OPK-1,OPK-4,PK-1,PK-2)
5;Проектирование (OPK-4,PK-10,PK-3,PK-6,PK-8,PK-9)
6;Бережливое прои(DPK-2,DPK-3,OPK-4,PK-5)
7;Технология прои(DPK-1,DPK-3,OPK-2,OPK-4,PK-10,PK-4)
8;Научно-исследов(OPK-3,OPK-5,PK-1,PK-5)
9;Управление прое(OK-2,OPK-3,OPK-4,PK-4,PK-8)
10;Методы проектир(OPK-4,PK-10,PK-6)
11;CAM-технологии (OPK-4,PK-3,PK-6)
12;Инженерная логи(DPK-2,OPK-4,PK-10,PK-3)
13;Разработка корп(DPK-2,OK-3,PK-10,PK-3)
14;Практика по пол(OPK-1,OPK-2,OPK-4,OPK-5,PK-10,PK-4,PK-7)
15;Научно-исследов(OK-2,OK-3,OK-4,OPK-1,OPK-2,OPK-3,OPK-4,OPK-5,PK-1,PK-10,PK-3,PK-5,PK-6,PK-7,PK-8)
16;Практика по пол(OK-3,OK-4,OPK-1,OPK-2,OPK-4,OPK-5,PK-10)
17;Подготовка к пр(DPK-1,DPK-2,DPK-3,OK-1,OK-2,OK-3,OK-4,OPK-1,OPK-2,OPK-3,OPK-4,OPK-5,PK-1,PK-10,PK-2,PK-3,PK-4,PK-5,PK-6,PK-7,PK-8,PK-9)
18;Методы и средст(DPK-2,OPK-4,PK-10,PK-4,PK-6)
19;Информационное (PK-10,PK-6,PK-9)
