Source;Target;Type;Weight
0;3;Undirected;0.0806452
0;4;Undirected;0.0564516
0;5;Undirected;0.0403226
0;7;Undirected;0.0846774
0;10;Undirected;0.0564516
0;11;Undirected;0.0322581
0;12;Undirected;0.0362903
0;15;Undirected;0.0846774
0;16;Undirected;0.0806452
0;20;Undirected;0.0483871
1;2;Undirected;0.0443548
1;3;Undirected;0.145161
1;4;Undirected;0.0725806
1;5;Undirected;0.145161
1;8;Undirected;0.0846774
1;10;Undirected;0.0725806
1;11;Undirected;0.0403226
1;12;Undirected;0.0887097
1;14;Undirected;0.0443548
1;15;Undirected;0.0725806
1;16;Undirected;0.387097
1;20;Undirected;0.0322581
1;21;Undirected;0.0645161
2;3;Undirected;0.133065
2;5;Undirected;0.0887097
2;7;Undirected;0.0322581
2;11;Undirected;0.0362903
2;12;Undirected;0.0403226
2;14;Undirected;0.16129
2;15;Undirected;0.0322581
2;16;Undirected;0.133065
2;20;Undirected;0.0564516
2;21;Undirected;0.0282258
3;4;Undirected;0.0362903
3;5;Undirected;0.290323
3;7;Undirected;0.108871
3;8;Undirected;0.0282258
3;10;Undirected;0.108871
3;11;Undirected;0.120968
3;12;Undirected;0.133065
3;14;Undirected;0.133065
3;15;Undirected;0.145161
3;16;Undirected;0.290323
3;20;Undirected;0.16129
3;21;Undirected;0.0967742
4;5;Undirected;0.0362903
4;7;Undirected;0.0241935
4;8;Undirected;0.016129
4;10;Undirected;0.0241935
4;11;Undirected;0.0282258
4;12;Undirected;0.0322581
4;15;Undirected;0.0483871
4;16;Undirected;0.145161
4;20;Undirected;0.0201613
5;7;Undirected;0.0725806
5;10;Undirected;0.0725806
5;11;Undirected;0.120968
5;12;Undirected;0.133065
5;14;Undirected;0.0887097
5;15;Undirected;0.0725806
5;16;Undirected;0.241935
5;20;Undirected;0.0967742
5;21;Undirected;0.0967742
6;9;Undirected;0.016129
6;13;Undirected;0.0645161
6;17;Undirected;0.169355
6;18;Undirected;0.0241935
6;19;Undirected;0.145161
7;10;Undirected;0.0483871
7;11;Undirected;0.0564516
7;12;Undirected;0.0322581
7;14;Undirected;0.0322581
7;15;Undirected;0.0967742
7;16;Undirected;0.108871
7;20;Undirected;0.0604839
7;21;Undirected;0.0201613
8;10;Undirected;0.016129
8;15;Undirected;0.016129
8;16;Undirected;0.112903
8;9;Undirected;0.0322581
9;17;Undirected;0.306452
9;18;Undirected;0.016129
9;19;Undirected;0.112903
10;11;Undirected;0.0282258
10;12;Undirected;0.0322581
10;15;Undirected;0.0483871
10;16;Undirected;0.145161
10;20;Undirected;0.0403226
11;12;Undirected;0.0725806
11;14;Undirected;0.0362903
11;15;Undirected;0.0564516
11;16;Undirected;0.120968
11;20;Undirected;0.0725806
11;21;Undirected;0.0483871
12;14;Undirected;0.0403226
12;15;Undirected;0.0322581
12;16;Undirected;0.133065
12;20;Undirected;0.0564516
12;21;Undirected;0.0282258
13;17;Undirected;0.278226
13;18;Undirected;0.0645161
13;19;Undirected;0.177419
14;15;Undirected;0.0322581
14;16;Undirected;0.133065
14;20;Undirected;0.0564516
14;21;Undirected;0.0282258
15;16;Undirected;0.217742
15;20;Undirected;0.0604839
15;21;Undirected;0.0201613
16;20;Undirected;0.0967742
16;21;Undirected;0.0645161
16;17;Undirected;1.45161
17;18;Undirected;0.592742
17;19;Undirected;1.45161
18;19;Undirected;0.254032
20;21;Undirected;0.0322581
