Source;Target;Type;Weight
0;3;Undirected;0.0806452
0;4;Undirected;0.0564516
0;5;Undirected;0.0403226
0;6;Undirected;0.0282258
0;7;Undirected;0.0846774
0;9;Undirected;0.0564516
0;10;Undirected;0.0322581
0;11;Undirected;0.0362903
0;12;Undirected;0.0362903
0;14;Undirected;0.0846774
0;15;Undirected;0.225806
0;16;Undirected;0.0564516
0;17;Undirected;0.16129
0;18;Undirected;0.0483871
1;2;Undirected;0.0443548
1;3;Undirected;0.145161
1;4;Undirected;0.0725806
1;5;Undirected;0.145161
1;6;Undirected;0.0362903
1;8;Undirected;0.0967742
1;9;Undirected;0.0725806
1;10;Undirected;0.0403226
1;11;Undirected;0.0887097
1;12;Undirected;0.0443548
1;13;Undirected;0.0443548
1;14;Undirected;0.0725806
1;15;Undirected;0.967742
1;16;Undirected;0.0362903
1;17;Undirected;0.435484
1;18;Undirected;0.0322581
1;19;Undirected;0.0645161
2;3;Undirected;0.133065
2;5;Undirected;0.0887097
2;6;Undirected;0.0322581
2;7;Undirected;0.0322581
2;10;Undirected;0.0362903
2;11;Undirected;0.0403226
2;12;Undirected;0.120968
2;13;Undirected;0.16129
2;14;Undirected;0.0322581
2;15;Undirected;0.350806
2;16;Undirected;0.0645161
2;17;Undirected;0.177419
2;18;Undirected;0.0564516
2;19;Undirected;0.0282258
3;4;Undirected;0.0362903
3;5;Undirected;0.290323
3;6;Undirected;0.0725806
3;7;Undirected;0.108871
3;8;Undirected;0.0322581
3;9;Undirected;0.108871
3;10;Undirected;0.120968
3;11;Undirected;0.133065
3;12;Undirected;0.177419
3;13;Undirected;0.133065
3;14;Undirected;0.145161
3;15;Undirected;0.725806
3;16;Undirected;0.108871
3;17;Undirected;0.435484
3;18;Undirected;0.16129
3;19;Undirected;0.0967742
4;5;Undirected;0.0362903
4;6;Undirected;0.0241935
4;7;Undirected;0.0241935
4;8;Undirected;0.0201613
4;9;Undirected;0.0241935
4;10;Undirected;0.0282258
4;11;Undirected;0.0322581
4;12;Undirected;0.0322581
4;14;Undirected;0.0483871
4;15;Undirected;0.435484
4;16;Undirected;0.0725806
4;17;Undirected;0.217742
4;18;Undirected;0.0201613
5;6;Undirected;0.0362903
5;7;Undirected;0.0725806
5;9;Undirected;0.0725806
5;10;Undirected;0.120968
5;11;Undirected;0.133065
5;12;Undirected;0.133065
5;13;Undirected;0.0887097
5;14;Undirected;0.0725806
5;15;Undirected;0.604839
5;16;Undirected;0.0725806
5;17;Undirected;0.290323
5;18;Undirected;0.0967742
5;19;Undirected;0.0967742
6;7;Undirected;0.0483871
6;8;Undirected;0.0201613
6;9;Undirected;0.0241935
6;10;Undirected;0.0282258
6;11;Undirected;0.0322581
6;12;Undirected;0.0645161
6;13;Undirected;0.0322581
6;14;Undirected;0.0241935
6;15;Undirected;0.217742
6;16;Undirected;0.0241935
6;17;Undirected;0.145161
6;18;Undirected;0.0403226
7;9;Undirected;0.0483871
7;10;Undirected;0.0564516
7;11;Undirected;0.0322581
7;12;Undirected;0.0645161
7;13;Undirected;0.0322581
7;14;Undirected;0.0967742
7;15;Undirected;0.326613
7;16;Undirected;0.0725806
7;17;Undirected;0.217742
7;18;Undirected;0.0604839
7;19;Undirected;0.0201613
8;9;Undirected;0.0201613
8;14;Undirected;0.0201613
8;15;Undirected;0.419355
8;16;Undirected;0.0201613
8;17;Undirected;0.129032
9;10;Undirected;0.0282258
9;11;Undirected;0.0322581
9;12;Undirected;0.0322581
9;14;Undirected;0.0483871
9;15;Undirected;0.435484
9;16;Undirected;0.0241935
9;17;Undirected;0.181452
9;18;Undirected;0.0403226
10;11;Undirected;0.0725806
10;12;Undirected;0.0725806
10;13;Undirected;0.0362903
10;14;Undirected;0.0564516
10;15;Undirected;0.33871
10;16;Undirected;0.0564516
10;17;Undirected;0.120968
10;18;Undirected;0.0725806
10;19;Undirected;0.0483871
11;12;Undirected;0.0806452
11;13;Undirected;0.0403226
11;14;Undirected;0.0322581
11;15;Undirected;0.350806
11;16;Undirected;0.0322581
11;17;Undirected;0.133065
11;18;Undirected;0.0564516
11;19;Undirected;0.0282258
12;13;Undirected;0.120968
12;14;Undirected;0.0645161
12;15;Undirected;0.350806
12;16;Undirected;0.0645161
12;17;Undirected;0.177419
12;18;Undirected;0.0846774
12;19;Undirected;0.0282258
13;14;Undirected;0.0322581
13;15;Undirected;0.350806
13;16;Undirected;0.0645161
13;17;Undirected;0.177419
13;18;Undirected;0.0564516
13;19;Undirected;0.0282258
14;15;Undirected;0.653226
14;16;Undirected;0.120968
14;17;Undirected;0.254032
14;18;Undirected;0.0604839
14;19;Undirected;0.0201613
15;16;Undirected;0.762097
15;17;Undirected;1.81452
15;18;Undirected;0.314516
15;19;Undirected;0.209677
16;17;Undirected;0.254032
16;18;Undirected;0.0403226
16;19;Undirected;0.0201613
17;18;Undirected;0.16129
17;19;Undirected;0.0967742
18;19;Undirected;0.0322581
